60381;"Reminder Tag set";"Reminder Tag set";"Conjunto de etiquetas de recordatorio ";"Erinnerungsmeldung gesetzt";"Herinnering toetsinstelling";"Reminder Tag set";"Pense-bête <Tag set>";"Conjunto de etiquetas de recordatorio <>";"Avviso impostato <>"
60382;"ON";"est activée";"activada";"an";"aan";"ON";"activées";"activado";"ATTIVATO"
60383;"OFF";"est désactivée";"desactivado";"aus";"uit";"OFF";"désactivées";"desactivado";"DISATTIVATO"
60384;"No memos have been stored.";"Il n'y a pas de mémo vocal dans la mémoire ";"No se ha guardado ningún memo.";"Es sind keine gespeicherten Memos vorhanden.";"Er zijn geen memo’s Opgeslagen.";"No memos have been stored.";"Il n'y a pas de mémo vocal dans la mémoire ";"No se ha guardado ningún memo.";"Nessun promemoria salvato."
60386;"Reminder";"aide mémoire";"Recordatorio";"Erinnerungsmeldung";"Herinnering";"Reminder";"Mémo vocal ";"Recordatorio";"Avviso"
60401;1;1;1;1;1;1;1;1;1
60402;2;2;2;2;2;2;2;2;2
60403;3;3;3;3;3;3;3;3;3
60404;4;4;4;4;4;4;4;4;4
60405;5;5;5;5;5;5;5;5;5
60406;6;6;6;6;6;6;6;6;6
60407;7;7;7;7;7;7;7;7;7
60408;8;8;8;8;8;8;8;8;8
60409;9;9;9;9;9;9;9;9;9
60410;10;10;10;10;10;10;10;10;10
60411;11;11;11;11;11;11;11;11;11
60412;12;12;12;12;12;12;12;12;12
60413;13;13;13;13;13;13;13;13;13
60414;14;14;14;14;14;14;14;14;14
60415;15;15;15;15;15;15;15;15;15
60416;16;16;16;16;16;16;16;16;16
60417;17;17;17;17;17;17;17;17;17
60418;18;18;18;18;18;18;18;18;18
60419;19;19;19;19;19;19;19;19;19
60420;20;20;20;20;20;20;20;20;20
60421;21;21;21;21;21;21;21;21;21
60422;22;22;22;22;22;22;22;22;22
60423;23;23;23;23;23;23;23;23;23
60424;24;24;24;24;24;24;24;24;24
60425;25;25;25;25;25;25;25;25;25
60426;26;26;26;26;26;26;26;26;26
60427;27;27;27;27;27;27;27;27;27
60428;28;28;28;28;28;28;28;28;28
60429;29;29;29;29;29;29;29;29;29
60430;30;30;30;30;30;30;30;30;30
60431;31;31;31;31;31;31;31;31;31
60432;32;32;32;32;32;32;32;32;32
60433;33;33;33;33;33;33;33;33;33
60434;34;34;34;34;34;34;34;34;34
60435;35;35;35;35;35;35;35;35;35
60436;36;36;36;36;36;36;36;36;36
60437;37;37;37;37;37;37;37;37;37
60438;38;38;38;38;38;38;38;38;38
60439;39;39;39;39;39;39;39;39;39
60440;40;40;40;40;40;40;40;40;40
60441;41;41;41;41;41;41;41;41;41
60442;42;42;42;42;42;42;42;42;42
60443;43;43;43;43;43;43;43;43;43
60444;44;44;44;44;44;44;44;44;44
60445;45;45;45;45;45;45;45;45;45
60446;46;46;46;46;46;46;46;46;46
60447;47;47;47;47;47;47;47;47;47
60448;48;48;48;48;48;48;48;48;48
60449;49;49;49;49;49;49;49;49;49
60450;50;50;50;50;50;50;50;50;50
60451;51;51;51;51;51;51;51;51;51
60452;52;52;52;52;52;52;52;52;52
60453;53;53;53;53;53;53;53;53;53
60454;54;54;54;54;54;54;54;54;54
60455;55;55;55;55;55;55;55;55;55
60456;56;56;56;56;56;56;56;56;56
60457;57;57;57;57;57;57;57;57;57
60458;58;58;58;58;58;58;58;58;58
60459;59;59;59;59;59;59;59;59;59
60460;60;60;60;60;60;60;60;60;60
60461;61;61;61;61;61;61;61;61;61
60462;62;62;62;62;62;62;62;62;62
60463;63;63;63;63;63;63;63;63;63
60464;64;64;64;64;64;64;64;64;64
60465;65;65;65;65;65;65;65;65;65
60466;66;66;66;66;66;66;66;66;66
60467;67;67;67;67;67;67;67;67;67
60468;68;68;68;68;68;68;68;68;68
60469;69;69;69;69;69;69;69;69;69
60470;70;70;70;70;70;70;70;70;70
60471;71;71;71;71;71;71;71;71;71
60472;72;72;72;72;72;72;72;72;72
60473;73;73;73;73;73;73;73;73;73
60474;74;74;74;74;74;74;74;74;74
60475;75;75;75;75;75;75;75;75;75
60508;"memo box is full, returning to main menu.";"La boîte à mémo est pleine, retour au menu principal.";"carpeta de memos llena, regresando al menú principal.";"Es ist kein Platz mehr für weitere Memos, zurück zum Hauptmenü.";"Memolijst is vol, terugkeren naar het hoofdmenu.";"memo box is full, returning to main menu.";"La boîte à mémo est pleine, retour au menu principal.";"carpeta de memos llena, regresando al menú principal.";"la casella dei promemoria è piena; potrà riascoltare il menu principale."
60514;"Please record memo after the tone.";"Please record memo after the tone.";"Por favor grabe el memorando después de la señal";"Beginnen Sie Ihr Memo nach dem Aufforderungston";"Neem de memo op na de pieptoon.";"Please record memo after the tone.";"Veuillez enregistrer le mémo après la tonalité.";"Por favor, grabe el memo después del tono.";"Registri un promemoria dopo il segnale acustico."
60515;"Recording deleted would you like to to record another memo, or return to main menu.";"Recording deleted would you like to to record another memo, or return to main menu.";"Grabación eliminada, ¿desea grabar otro memo o regresar al menú principal?";"Aufname gelöscht. Möchten Sie ein weiteres Memo aufnehmen oder zum Hauptmenü zurückkehren?";"Opname gewist, wilt u een andere memo opnemen, of terugkeren naar het hoofdmenu.";"Recording deleted would you like to to record another memo, or return to main menu.";"Enregistrement supprimé, voulez-vous enregistrer un nouveau mémo ou revenir au menu principal ?";"Grabación eliminada, ¿desea grabar otro memo o regresar al menú principal?";"Registrazione eliminata. Desidera registrare un altro promemoria o ritornare al menu principale?"
60516;"Please say Yes to record a new memo or No to return to the main menu.";" dites oui pour enregistrer un nouveau mémo ou non pour revenir au menu principal.";"Por favor, diga Sí para grabar un nuevo memo o No para regresar al menú principal.";"Bitte sagen Sie ja um ein weiteres Memo aufzunehmen oder nein um in das Hauptmenü zurückzukehren.";"Zeg ja om een nieuwe memo op te nemen, of zeg nee om terug te keren naar het hoofdmenu.";"Please say Yes to record a new memo or No to return to the main menu.";"Veuillez dire oui pour enregistrer un nouveau mémo ou non pour revenir au menu principal.";"Por favor, diga Sí para grabar un nuevo memo o No para regresar al menú principal.";"Dica ""Sì"" per registrare un nuovo promemoria oppure ""No"" per ritornare al menu principale."
60517;"No to return to the main menu";"non pour revenir au menu principal";"No para regresar al menú principal.";" nein um in das Hauptmenü zurückzukehren.";"nee om terug te keren naar het hoofdmenu";"No to return to the main menu";"non pour revenir au menu principal";"No para regresar al menú principal.";"No per ritornare al menu principale."
60600;"Recording";"Enregistrement";"Grabando";"Aufnahme";"opname";"Recording";"Enregistrement en cours";"Grabando";"Registrazione in corso."
60601;"Recording stopped";"Enregistrement arrêté";"Grabación detenida";"Aufnahme angehalten";"Opname gestopt";"Recording stopped";"Enregistrement arrêté";"Grabación detenida";"Registrazione interrotta."
60602;"Memo box is full";"La boîte à mémo est pleine";"Carpeta de memos llena";"Es ist kein Platz mehr für weitere Memos.";"De memolijst is vol";"Memo box is full";"La boîte à mémo est pleine";"Carpeta de memos llena";"La casella dei promemoria è piena."
60802;"Please say";"Veuillez dire";"Por favor, diga:";"Bitte sagen Sie";"Zeg";"Please say";"Veuillez dire";"Por favor, diga:";"Dica"
60803;"Please say Yes, to";"Veuillez dire oui pour";"Por favor, diga Sí para";"Bitte sagen Sie ja, für";"Zeg ja op";"Please say Yes, to";"Veuillez dire oui pour";"Por favor, diga Sí para";"Dica ""Sì"" per"
60804;"V E S Video,";"V E S vidéo,";"Vídeo V E S,";"V E S Video,";"VES Video";"V E S Video,";"V E S vidéo,";"Vídeo V E S,";"V E S Video,"
60806;"Tutorial,";"Guide";"Tutorial,";"einführung,";"handleiding,";"Tutorial,";"tutoriel,";"tutorial,";"corso,"
60807;"Traffic Announcements,";"Annonces de circulation";"Información de tráfico";"verkehrsfunk,";"verkeersmeldingen,";"Traffic Announcements,";"informations trafic,";"anuncios de tráfico,";"annunci traffico,"
60808;"Previous Station,";"station précédente,";"estación anterior,";"vorheriger sender,";"vorige zender,";"Previous Station,";"station précédente,";"estación anterior,";"stazione precedente,"
60809;"List Channels,";"Liste des stations";"Lista de canales,";"Kanäle auflisten.";"Registreer kanalen";"List Channels,";"Liste des canaux,";"Enumerar canales,";"Elenco canali,"
60810;"Select Name,";"Choisir un nom,";"Seleccionar nombre";"namen auswählen,";"naam selecteren,";"Select Name,";"sélectionner nom,";"seleccionar nombre,";"selezionare nome,"
60811;"Category,";"Catégorie,";"Categoría";"Kategorie,";"Categorie,";"Category,";"Catégorie,";"Categoría,";"Categoria,"
60814;"Disc Number,";"Numéro du disque,";"Número de disco";"CD Nummer,";"CD nummer,";"Disc Number,";"Numéro de disque,";"Número de CD,";"Disco numero,"
60815;"Next Disk,";"Disque suivant ,";"siguiente disco";"Nächste CD,";"Volgende CD,";"Next Disk,";"Disque suivant ,";"CD siguiente,";"Disco successivo,"
60816;"Previous Disk,";"Disque précédent, ";"disco anterior,";"Vorherige CD,";"Vorige CD,";"Previous Disk,";"Disque précédent, ";"CD anterior,";"Disco precedente,"
60817;"Track Number,";"Numéro de piste,";"Número de Pista";"Lied Nummer";"Tracknummer";"Track Number,";"Numéro de piste,";"Número de seguimiento,";"Numero traccia,"
60818;"Next Track,";"Plage suivante,";"siguiente pista,";"Nächster Titel,";"Volgende nummer,";"Next Track,";"Plage suivante,";"Pista siguiente,";"Traccia successiva,"
60819;"Previous Track,";"Plage précédente,";"Pista anterior,";"Vorheriger Titel,";"Vorige nummer,";"Previous Track,";"Plage précédente,";"Pista anterior,";"Traccia precedente,"
60820;"V E S Remote Lock,";"Téléverrouillage,";"V E S Remote Lock,";"V E S Fernverriegelung,";"Blokkering afstandsbediening V E S,";"V E S Remote Lock,";"Verrouillage de la télécommande du V E S,";"Bloqueo remoto V E S,";"Blocco remoto V E S,"
60822;"You are about to delete all voice Memos. Are you sure you wish to proceed?";"Vous êtes sur le point de supprimer tous les mémos en mémoire. Êtes-vous certain de vouloir continuer?";"You are about to delete all voice Memos. Are you sure you wish to proceed?";"Sie sind dabei, alle Sprachmitteilungen zu löschen. Möchten Sie wirklich fortfahren?";"U staat op het punt alle gesproken memo's te verwijderen. Wilt u doorgaan?";"You are about to delete all voice Memos. Are you sure you wish to proceed?";"Vous allez supprimer tous les mémos vocaux. Confirmer ?";"Esta a punto de eliminar todas las notas de voz. ¿Desea realmente continuar?";"State per eliminare tutti i promemoria vocali. Proseguire?"
60824;"End of list. Would you like to play the list again?";"Fin de la liste. Voulez-vous reentendre la liste?";"End of list. Would you like to play the list again?";"Ende der Liste. Möchten Sie die Liste nocheinmal hören?";"Einde van de lijst. Wilt u de lijst opnieuw afspelen?";"End of list. Would you like to play the list again?";"Fin de la liste. Voulez-vous lire la liste de nouveau ?";"Final de la lista. ¿Desea volver a reproducir la lista?";"Fine dell'elenco. Desidera riascoltare l'elenco?"
60825;"play the list again,";"Reentendre la liste";"reproducir la lista otra vez,";"die Liste erneut abspielen,";"Speel de lijst nogmaals.";"play the list again,";"lire la liste de nouveau,";"reproducir la lista otra vez,";"riascolti l'elenco,"
60831;"All Memos have been deleted,";"Tous les mémos ont été supprimés,";"Todos los memos han sido eliminados,";"Alle Memos wurden gelöscht";"Alle memo’s zijn gewist,";"All Memos have been deleted,";"Tous les mémos ont été supprimés,";"Todos los memos han sido eliminados,";"Tutti i promemoria sono stati eliminati,"
60838;",save to save the recording, Continue to continue recording, or Delete to delete the recording.";"sauvegarder pour sauvegarder l'enregistrement, continuer pour continuer l'enregistrement ou supprimer pour supprimer ce mémo.";"Diga guardar para guardar la grabación, continuar para continuar grabando o suprimir para suprimir la grabación.";"speichern, um die Aufnahme abzuspeichern, weiter, um die Aufnahme fortzusetzen oder löschen um die Aufnahme zu löschen.";", Opslaan om de opname op te slaan, Doorgaan om door te gaan met opnemen, of Wis om de opname te wissen.";",save to save the recording, Continue to continue recording, or Delete to delete the recording.";"sauvegarder pour sauvegarder l’enregistrement, continuer pour continuer l’enregistrement ou supprimer pour supprimer l’enregistrement.";"Guardar para guardar la grabación, Continuar para seguir grabando, o Eliminar para eliminar la grabación.";", ""Salvare"" per salvare la registrazione, ""Continuare"" per continuare la registrazione oppure eliminare per eliminare la registrazione."
60839;"jukebox";"jukebox";"jukebox";"jukebox";"jukebox";"jukebox";"jukebox";"jukebox";
60840;"hard disc";"Disque dur.";"disco duro";"Festplatte";;"hard disc";"disque dur";"Disco duro";
60841;"No devices present";;;;;"No devices present";;;
60843;"<reserved>";;;;;;;;
60900;"radio menu";"Menu de la radio";"Menú de radio";"Radiomenü";"radiomenu";"Radio menu";"Menu Radio";"menú de radio";"Menu radio"
60904;"system setup";"Réglage du système";"Configuración";"System Einstellungen";"systeem instellen";"System setup.";"Réglages système";"Configuración del sistema.";"Impostazioni sistema"
60906;"Main menu";"menu principal";"menú principal";"Hauptmenü.";"Hoofdmenu";"Main menu";"Menu principal.";"Menú principal.";"Menu principale."
60907;"<none Phone Tutorial>";"<none Phone Tutorial>";"<Tutorial>";"<none Phone Tutorial>";"<none Phone Tutorial>";"<none Phone Tutorial>";"<none Phone Tutorial>";"<none Phone Tutorial>";"<none Phone Tutorial>"
60908;",save to save the recording, or Delete to delete the recording.";"sauvegarder pour sauvegarder l'enregistrement ou supprimer pour supprimer ce mémo.";"Guardar para guardar la grabación o Eliminar para eliminar la grabación.";"speichern, um die Aufnahme abzuspeichern oder löschen um die Aufnahme zu löschen.";", Opslaan om de opname op te slaan, of Wissen om de opname te wissen.";",save to save the recording, or Delete to delete the recording.";"sauvegarder pour sauvegarder l’enregistrement ou supprimer pour supprimer l’enregistrement.";"Guardar para guardar la grabación o Eliminar para eliminar la grabación.";", ""Salvare"" per salvare la registrazione, ""Eliminare"" per eliminare la registrazione."
60909;"next station";"Station suivante ";"Estación siguiente";"Nächster Sender";"Volgende zender";"Next station";"Station suivante ";"Estación siguiente";"Stazione successiva"
69001;"Available options are: play, list, repeat, shuffle, next track, previous track, similar songs, search or main menu";;;;;"Available options are: play, list, repeat, shuffle, next track, previous track, similar songs, search or main menu";;;
69002;"select one of the following: artist, playlist, album, track or more options.";;;;;"select one of the following: artist, playlist, album, track or more options.";;;
69003;"available options are: artist, playlist, album, track or more options.";;;;;"available options are: artist, playlist, album, track or more options.";;;
69004;"select one of the following: playlists, artists, albums, tracks or more options.";;;;;"select one of the following: playlists, artists, albums, tracks or more options.";;;
69005;"available options are: playlists, artists, albums, tracks or more options.";;;;;"available options are: playlists, artists, albums, tracks or more options.";;;
69006;"select one of the following: playlists, artists or all.";;;;;"select one of the following: playlists, artists or all.";;;
69007;"available options are: playlists, artists or all.";;;;;"available options are: playlists, artists or all.";;;
69008;"please say the artist name to play.";;;;;"please say the artist name to play.";;;
69009;"please say the playlist name to play.";;;;;"please say the playlist name to play.";;;
69010;"please say the album name to play.";;;;;"please say the album name to play.";;;
69011;"please say the track name to play.";;;;;"please say the track name to play.";;;
69012;"select one of the following: genre, audiobook or podcast.";;;;;"select one of the following: genre, audiobook or podcast.";;;
69013;"available options are: genre, audiobook or podcast.";;;;;"available options are: genre, audiobook or podcast.";;;
69014;"please say the genre name to play.";;;;;"please say the genre name to play.";;;
69015;"please say the audio book name to play.";;;;;"please say the audio book name to play";;;
69016;"please say the podcast name to play.";;;;;"please say the podcast name to play.";;;
69017;"select one of the following: Genres, audiobooks or podcasts.";;;;;"select one of the following: Genres, audiobooks or podcasts.";;;
69018;"available options are: genres, audiobooks or podcasts.";;;;;"available options are: genres, audiobooks or podcasts.";;;
69019;"please say the genre name to list.";;;;;"please say the genre name to list";;;
69020;"please say the audio book name to list.";;;;;"please say the audio book name to list.";;;
69021;"please say the podcast name to list.";;;;;"please say the podcast name to list.";;;
69030;"USB";"USB";"USB";"USB";"USB";"USB";"USB";"USB";"USB"
70001;"Is this correct?";"Veuillez confirmer.";"¿Es esto correcto?";"Ist das richtig?";"Is dit correct?";"Is this correct?";"C'est exact ?";"¿Es correcto?";"È esatto?"
70002;"Available options are: yes, or no.";"Les options disponibles sont : oui ou non.";"Las opciones disponibles son: sí o no.";"Mögliche Befehle sind: Ja oder Nein";"beschikbare opties zijn: ja of nee.";"Available options are: yes, or no.";"Les options disponibles sont : oui ou non.";" Las opciones disponibles son: Sí, o No";"le opzioni disponibili sono: si o no."
70003;"Adding <voicetag>.";"J'ajoute <voicetag>.";"Añadir <voicetag>.";"<voicetag> wird hinzugefügt.";"<voicetag> toevoegen.";"Adding <voicetag>.";"Ajouter <voicetag>.";"Añadiendo <voicetag>.";"Aggiungere <voicetag>."
70005;"<voicetag> sounds like";"<voicetag> ressemble à";"<voicetag> suena como";"<voicetag> klingt wie";"<stemtoets> klinkt als";"<voicetag> sounds like";"<voicetag> ressemble à";"<voicetag> suena como";"<voicetag> suona come"
70007;"<reco match> Would you like to continue or record again?";"<reco match> voulez-vous continuer ou enregistrer de nouveau?";"<reco match>  Desea continuar o volver a grabar?";"<reco match> existiert bereits. Möchten Sie den Vorgang fortsetzen oder noch einmal aufzeichnen?";"<reco match> bestaad reeds. Wilt u doorgaan of opnieuw opnemen?";"<reco match> does already exist. Would you like to continue or record again?";"<reco match> existe déjà. Voulez-vous continuer ou le réenregistrer ?";"<reco match> ya existe. ¿Desea continuar o grabar otra vez?";"<reco match> esiste già. Si desidera continuare o effettuare una nuova registrazione?"
70009;"Name please.";"Nom, s'il-vous-plaît?";"Nombre, por favor.";"Name bitte?";"Naam?";"Name please?";"Le nom s'il vous plaît ?";"¿Nombre?";"Nome?"
70011;"Misrecognition.";"Commande non reconnue.";"Error de reconocimiento.";"Fehlerkennung.";"Verkeerde herkenning.";"Misrecognition.";"Message mal reconnu.";"Error de reconocimiento.";"Riconoscimento errato."
71001;"<Power Down Beeps.>";"<Power Down Beeps.>";"<Power Down Beeps.>";"<Power Down Beeps.>";"<Power Down Beeps.>";"<Power Down Beeps.>";"<Power Down Beeps.>";"<Power Down Beeps.>";"<Power Down Beeps.>"
71002;"<Barge-In Beep.>";"<Barge-In Beep.>";"<Barge-In Beep.>";"<Barge-In Beep.>";"<Barge-In Beep.>";"<Barge-In Beep.>";"<Barge-In Beep.>";"<Barge-In Beep.>";"<Barge-In Beep.>"
71003;"<Ok Beep.>";"<Ok Beep.>";"<Ok Beep.>";"<Ok Beep.>";"<Ok Beep.>";"<Ok Beep.>";"<Ok Beep.>";"<Ok Beep.>";"<Ok Beep.>"
71004;"<Soft Tone.>";"<Soft Tone.>";"<Soft Tone.>";"<Soft Tone.>";"<Soft Tone.>";"<Soft Tone.>";"<Soft Tone.>";"<Soft Tone.>";"<Soft Tone.>"
71005;"<Power Up Beeps.>";"<Power Up Beeps.>";"<Power Up Beeps.>";"<Power Up Beeps.>";"<Power Up Beeps.>";"<Power Up Beeps.>";"<Power Up Beeps.>";"<Power Up Beeps.>";"<Power Up Beeps.>"
71006;"<Ring Tone.>";"<Ring Tone.>";"<Ring Tone.>";"<Ring Tone.>";"<Ring Tone.>";"<Ring Tone.>";"<Ring Tone.>";"<Ring Tone.>";"<Ring Tone.>"
71007;"<Power Up Beeps. 50%>";"<Power Up Beeps. 50%>";"<Power Up Beeps. 50%>";"<Power Up Beeps. 50%>";"<Power Up Beeps. 50%>";"<Power Up Beeps. 50%>";"<Power Up Beeps. 50%>";"<Power Up Beeps. 50%>";"<Power Up Beeps. 50%>"
71008;"<Power Up Beeps. 50% 2x>";"<Power Up Beeps. 50% 2x>";"<Power Up Beeps. 50% 2x>";"<Power Up Beeps. 50% 2x>";"<Power Up Beeps. 50% 2x>";"<Power Up Beeps. 50% 2x>";"<Power Up Beeps. 50% 2x>";"<Power Up Beeps. 50% 2x>";"<Power Up Beeps. 50% 2x>"
72001;"Phone not available.";"Le téléphone n'est pas disponible.";"Teléfono no disponible.";"Das Telefon ist nicht verfügbar.";"telefoon niet beschikbaar.";"Phone not available.";"Le téléphone n'est pas disponible.";"Teléfono no disponible.";"telefono non disponibile."
72002;"Currently paired phone does not support this function.";"Le présent téléphone jumelé ne prend pas en charge cette fonction.";"Los teléfonos actualmente asociados no disponen de esta función.";"Das derzeit gekoppelte Telefon unterstützt diese Funktion nicht.";"Gekoppelde telefoon ondersteunt deze functie niet.";"Currently paired phone does not support this function";"Le téléphone jumelé actuel ne prend pas cette fonction en charge.";"El teléfono emparejado actualmente no admite esta función.";"Il telefono abbinato non supporta questa funzione."
72003;"Calling.";"J’appelle.";"Llamando.";"Die Verbindung wird aufgebaut.";"Bellen.";"Calling.";"Appel en cours.";"Llamando.";"Chiamata."
72004;"Returning to main menu.";"Retour au menu principal.";"Regresando al menú principal.";"Zurück zum Hauptmenü.";"Keer terug naar hoofdmenu.";"Returning to main menu.";"Retour au menu principal.";"Regresando al menú principal.";"Ritorno a menu principale."
72005;"Roaming.";"Déplacement .";"Roaming.";"Roaming.";"Roaming.";"Roaming.";"Itinérance.";"Itinerancia";"Roaming."
72006;"Phone signal strength is low.";"Le signal du téléphone est faible.";"Señal de teléfono baja.";"Telefonsignal ist schwach.";"Signaalsterkte telefoon is laag.";"Phone signal strength is low.";"Signal faible.";"La fuerza de la señal telefónica es débil.";"Segnale telefonico debole."
72007;"Phone battery is low.";"La pile du téléphone est faible.";"Batería de teléfono baja.";"Akku des Telefons ist fast leer.";"Telefoonaccu is zwak.";"Phone battery is low.";"La batterie du téléphone est presque vide";"Batería de teléfono baja.";"Batteria telefono scarica."
72008;"Phone call completed.";"Appel téléphonique complété.";"Llamada completada.";"Telefonanruf beendet.";"Telefoongesprek afgesloten.";"Phone Call Completed.";"Appel téléphonique terminé.";"Llamada telefónica completada.";"Telefonata terminata."
72009;"Cellular service not available.";"Service de téléfone cellulaire non disponible.";"Servicio de cellular no disponible.";"Netz nicht verfügbar.";"GSM-dienst niet beschikbaar.";"Cellular service not available.";"Service cellulaire indisponible.";"El servicio móvil no está disponible.";"Serviziocellulare non disponibile."
73002;"Available options are: call, dial, transfer call, redial, mute, mute off, or send.";"Les options disponibles sont : appeler, composer, transférer l’appel, recomposer, sourdine, sourdine désactivée ou envoyer.";"Las opciones disponibles son: llamar, marcar, transferir llamada, volver a marcar, silenciar, silenciar desactivado o enviar.";"Mögliche Befehle sind: anrufen, Gespräch übergeben, Wahlwiederholung, Stumm, Stummschaltung aus oder senden.";"beschikbare opties zijn: kiezen, opbellen, overdracht, opnieuw opbellen, mute, mute uit of zenden.";"Available options are: call, dial, transfer call, redial, mute, mute off, or send.";"Les options disponibles sont : appeler, composer, transfert d’appel, recomposer, sourdine activer, sourdine désactivée, silencieux ou envoyer.";"Las opciones disponibles son:  llamar, marcar, transferir llamada, remarcado, silencio, desactivar silencio o enviar.";"Le opzioni disponibili sono: selezionare, chiamare, trasferimento di chiamata, ricomporre, silenziamento, silenziamento off oppure inviare"
73004;"Available options are: transfer call, mute, mute off, conference call, or send.";"Les options disponibles sont : transférer l’appel, sourdine, sourdine désactivée, appel conférence ou envoyer.";"Las opciones disponibles son: transferir llamada, silenciar, silenciar desactivado, conferencia telefónica o enviar.";"Mögliche Befehle sind: Gespräch übergeben, Stumm, Stummschaltung aus, Konferenzschaltung oder senden.";"Beschikbare opties zijn: gesprek doorverbinden, mute, mute-uit, telefoonconferentie of verzenden";"Available options are: transfer call, mute, mute off, conference call, or send.";"Les options disponibles sont : transfert d’appel,sourdine activer, sourdine désactivée,silencieux, conférence d’appel ou envoyer.";"Las opciones disponibles son: transferir llamada, silencio, desactivar silencio, llamada de conferencia o enviar.";"Sono disponibili le seguenti opzioni: trasferire chiamata, microfono disabilitato, microfono abilitato, chiamata in conferenza, inviare."
73006;"Available options are: transfer call, mute, mute off, or send.";"Les options disponibles sont : transférer l’appel, sourdine, sourdine désactivée ou envoyer.";"Las opciones disponibles son: transferir llamada, silenciar, silenciar desactivado o enviar.";"Mögliche Befehle sind: Gespräch übergeben, Stumm, Stummschaltung aus oder senden.";"Beschikbare opties zijn: gesprek doorverbinden, mute, mute-uit, of verzenden";"Available options are: transfer call, mute, mute off, or send.";"Les options disponibles sont : transfert d’appel,sourdine activer, sourdine désactivée, silencieux ou envoyer.";"Las opciones disponibles son: transferir llamada, silencio, desactivar silencio o enviar.";"Sono disponibili le seguenti opzioni: trasferire chiamata, microfono disabilitato, microfono abilitato, inviare."
73007;"Transfered call to phone.";"Appel transféré au téléphone.";"Llamada transferida a teléfono.";"Anruf auf Telefon umgeleitet.";"Gesprek doorgeschakeld naar telefoon.";"Transfered call to phone.";"Appel transféré vers le téléphone.";"Llamada transferida al teléfono.";"Chiamata trasferita a telefono."
73009;"Sending <digits>.";"J’envoie <digits>.";"Enviando <digits>.";"<digits> wird gesendet.";"<digits> wordt verzonden.";"Sending <digits>.";"<digits> en cours d'envoi.";"Enviando <digits>.";"Invio <digits>."
73011;"Microphone muted.";"Sourdine du microphone activée.";"Micrófono silenciado.";"Mikrofon ist stumm geschaltet.";"Microfoon uitgeschakeld.";"Microphone muted.";"Microphone en silencieux.";"Micrófono silenciado.";"Microfono disabilitato."
73013;"Microphone unmuted.";"Sourdine du microphone désactivée.";"Micrófono no silenciado.";"Mikrofon ist laut geschaltet.";"Microfoon niet uitgeschakeld";"Microphone unmuted.";"Microphone opérationnel.";"Micrófono no silenciado.";"Microfono abilitato."
73017;"Transferred call to U connect.";"Appel transféré à Uconnect.";"Llamada transferida a UConnect.";"Anruf auf JUConnect <""UCONNECT""> umgeleitet.";"Gesprek doorgeschakeld naar UConnect.";"Transferred call to U connect.";"Appel transféré vers UConnect.";"Llamada transferida a UConnect.";"Chiamata trasferita a UConnect."
73018;"Transferring call to UConnect, please wait.";"Transfert de l’appel à UConnect, veuillez patienter.";"Transfiriendo su llamada a UConnect, por favor espere.";"Anruf wird zu JUConnect <""UCONNECT""> umgeleitet. Bitte warten Sie.";"gesprek doorschakelen, even wachten. ";"Transferring call to UConnect, please wait.";"Transfert de l’appel à UConnect, veuillez patienter.";"Transfiriendo su llamada a UConnect, por favor espere.";"trasferimento di chiamata, Attendere."
75001;"Select one of the following: new entry, edit, list names, delete, erase all or download.";"Sélectionnez l’une des options suivantes : nouvelle entrée, modifier, lire les noms, supprimer, effacer tout ou  téléchargement.";"Seleccione una de las siguientes: entrada nueva, editar, enumerar nombres, eliminar, borrar todo o transferencia directa agenda.";"Wählen Sie einen Befehl aus: neuer Eintrag, Eintrag bearbeiten, Namen auflisten, löschen, alle löschen oder herunterladen.";"Selecteer een van de volgende: nieuwe invoer, veranderen, namen weergeven, verwijderen, alles wissen of telefoonboek downloadde.";"Select one of the following: new entry, edit, list names, delete, erase all or download.";"Sélectionnez l’une des options suivantes : nouvelle entrée, modifier, lire les noms, supprimer, effacer tout ou  téléchargement annuaire.";"Seleccione una de las siguientes: entrada nueva, editar, enumerar nombres, eliminar, borrar todo o transferencia directa agenda.";"favore selezioni una delle seguenti opzioni: Nuova voce, Modificare, Elencare nomi, eliminare, eliminare tutto oppure scaricare."
75002;"Available options are: new entry, edit, list names, delete, erase all or download.";"Les options disponibles sont : nouvelle entrée, modifier, lire les noms, supprimer, effacer tout ou téléchargement.";"Las opciones disponibles son: entrada nueva, editar, enumerar nombres, eliminar, borrar todo o transferencia directa agenda.";"Mögliche Befehle sind: neuer Eintrag, Eintrag bearbeiten, Namen auflisten, löschen, alle löschen oder herunterladen.";"Beschikbare opties zijn: nieuwe invoer, veranderen, namen weergeven, verwijderen, alles wissen of telefoonboek downloadde.";"Available options are: new entry, edit, list names, delete, erase all or download.";"Les options disponibles sont : nouvelle entrée, modifier, lire les noms, supprimer, effacer tout ou téléchargement annuaire.";"Las opciones disponibles son: entrada nueva, editar, enumerar nombres, eliminar, borrar todo o transferencia directa agenda.";"Sono disponibili le seguenti opzioni: nuova voce, modificare, elencare nomi, eliminare, eliminare tutto opure scaricare."
